tf,arm,dna,seed,entry,family,motif,tf_name,m_pearsonr,m_spearmanr,m_auroc,m_ic_weighted_pcc,m_mae,entry_key,selffam
lef1,baseline,frozen,0,6fj5_C_P53_HUMAN.H11MO.0.A,p53-like,P53,Cellular tumor antigen p53,0.26796456817537545,0.175,0.6103877314814815,0.13910660267338526,1.0286436080932617,6fj5_C_P53_HUMAN.H11MO.0.A.npz,False
lef1,baseline,frozen,0,6fj5_D_P53_HUMAN.H11MO.0.A,p53-like,P53,Cellular tumor antigen p53,0.26796458519529553,0.175,0.6103877314814815,0.13910660479668585,1.0286436080932617,6fj5_D_P53_HUMAN.H11MO.0.A.npz,False
lef1,baseline,frozen,0,6fj5_A_P53_HUMAN.H11MO.0.A,p53-like,P53,Cellular tumor antigen p53,0.26796459541656076,0.175,0.6103877314814815,0.13910661859149903,1.0286436080932617,6fj5_A_P53_HUMAN.H11MO.0.A.npz,False
lef1,baseline,frozen,0,6vge_A_ERG_HUMAN.H11MO.0.A,ETS,ERG,Transcriptional regulator ERG,0.3732134701891078,0.43709371752818477,0.7735416666666667,0.44284422561988135,0.758180558681488,6vge_A_ERG_HUMAN.H11MO.0.A.npz,False
lef1,baseline,frozen,0,6vgg_A_ERG_HUMAN.H11MO.0.A,ETS,ERG,Transcriptional regulator ERG,0.3302020129437248,0.4370937175281847,0.7679166666666667,0.3824334547131996,0.8359932899475098,6vgg_A_ERG_HUMAN.H11MO.0.A.npz,False
lef1,baseline,frozen,0,6vg2_D_FLI1_HUMAN.H11MO.0.A,ETS,FLI1,Friend leukemia integration 1 transcription factor,0.5819604378193617,0.44572360817087614,0.9074074074074074,0.5233034226391838,0.6126163005828857,6vg2_D_FLI1_HUMAN.H11MO.0.A.npz,False
lef1,baseline,frozen,0,6vg2_A_FLI1_HUMAN.H11MO.0.A,ETS,FLI1,Friend leukemia integration 1 transcription factor,0.5799572335090488,0.34572360817087616,0.9166666666666666,0.49522353236120414,0.5832590460777283,6vg2_A_FLI1_HUMAN.H11MO.0.A.npz,False
lef1,baseline,frozen,0,6vg8_A_FLI1_HUMAN.H11MO.0.A,ETS,FLI1,Friend leukemia integration 1 transcription factor,0.6077297121907274,0.6238790071185947,0.9074074074074074,0.5559791298343112,0.6749919056892395,6vg8_A_FLI1_HUMAN.H11MO.0.A.npz,False
lef1,baseline,frozen,0,6lbi_L_FOXO1_HUMAN.H11MO.0.A,Forkhead,FOXO1,Forkhead box protein O1,0.8257705256709906,0.5571428571428572,1.0,0.5276372864264396,0.4431862533092499,6lbi_L_FOXO1_HUMAN.H11MO.0.A.npz,False
lef1,baseline,frozen,0,6lbi_K_FOXO1_HUMAN.H11MO.0.A,Forkhead,FOXO1,Forkhead box protein O1,0.8257704658002537,0.5571428571428572,1.0,0.5276372846744751,0.44318631291389465,6lbi_K_FOXO1_HUMAN.H11MO.0.A.npz,False
lef1,baseline,frozen,0,6lbi_D_FOXO1_HUMAN.H11MO.0.A,Forkhead,FOXO1,Forkhead box protein O1,0.8742397819910176,0.6428571428571429,1.0,0.5357829620782798,0.3330078721046448,6lbi_D_FOXO1_HUMAN.H11MO.0.A.npz,False
lef1,baseline,frozen,0,3coa_C_FOXO1_HUMAN.H11MO.0.A,Forkhead,FOXO1,Forkhead box protein O1,0.8207529184375224,0.557142857142857,0.9666666666666667,0.6128079071967479,0.45601847767829895,3coa_C_FOXO1_HUMAN.H11MO.0.A.npz,False
lef1,baseline,frozen,0,6lbi_C_FOXO1_HUMAN.H11MO.0.A,Forkhead,FOXO1,Forkhead box protein O1,0.8742398401654171,0.6428571428571429,1.0,0.5357830166666743,0.3330078423023224,6lbi_C_FOXO1_HUMAN.H11MO.0.A.npz,False
lef1,baseline,frozen,0,1pzu_H_NFAC2_HUMAN.H11MO.0.B,Rel/NF-κB (RHD),NFAC2,"Nuclear factor of activated T-cells, cytoplasmic 2",0.787318557423229,0.5996744416684942,0.9895833333333334,0.7182151549336729,0.38454294204711914,1pzu_H_NFAC2_HUMAN.H11MO.0.B.npz,False
lef1,baseline,frozen,0,1pzu_L_MA0152.1.jaspar,Rel/NF-κB (RHD),MA0152.1,"Nuclear factor of activated T-cells, cytoplasmic 2",0.9721761364489794,0.6453697142597896,1.0,0.7829195617833052,0.1835097074508667,1pzu_L_MA0152.1.jaspar.npz,False
lef1,baseline,frozen,0,5lty_K_CDX2_HUMAN.H11MO.0.A,Homeodomain,CDX2,Homeobox protein CDX-2,0.44016646371561696,0.3680621180045922,0.724826388888889,0.4835984364349127,0.6568906903266907,5lty_K_CDX2_HUMAN.H11MO.0.A.npz,False
lef1,baseline,frozen,0,5lty_M_MA0465.2.jaspar,Homeodomain,MA0465.2,Homeobox protein CDX-2,0.8736500665545464,0.82,1.0,0.6909178040407686,0.35051867365837097,5lty_M_MA0465.2.jaspar.npz,False
lef1,baseline,frozen,0,5vpf_B_JUND_HUMAN.H11MO.0.A,bZIP,JUND,Protein fosB,0.6715498421755102,0.45333399162004767,0.8726851851851852,0.6175787734575984,0.721341609954834,5vpf_B_JUND_HUMAN.H11MO.0.A.npz,False
lef1,baseline,frozen,0,5yef_B_MA1930.1.jaspar,C2H2 zinc finger,MA1930.1,Transcriptional repressor CTCF,0.3785705809956805,0.41666666666666674,0.7592504930966469,0.4054687064067789,0.7465913891792297,5yef_B_MA1930.1.jaspar.npz,False
lef1,baseline,frozen,0,5und_A_MA1930.1.jaspar,C2H2 zinc finger,MA1930.1,Transcriptional repressor CTCF,0.20734502390958368,0.25999999999999995,0.7079659024103467,0.4030958688748991,0.7724101543426514,5und_A_MA1930.1.jaspar.npz,False
lef1,baseline,frozen,0,5yef_J_CTCF_HUMAN.H11MO.0.A,C2H2 zinc finger,CTCF,Transcriptional repressor CTCF,0.4904932708346418,0.45357651598360726,0.892361111111111,0.4567619899337849,0.739986777305603,5yef_J_CTCF_HUMAN.H11MO.0.A.npz,False
lef1,baseline,frozen,0,5und_B_MA1930.1.jaspar,C2H2 zinc finger,MA1930.1,Transcriptional repressor CTCF,0.40167423980006867,0.36521739130434777,0.809432269639882,0.4389490873521812,0.6586669087409973,5und_B_MA1930.1.jaspar.npz,False
lef1,baseline,frozen,0,5yef_G_MA1930.1.jaspar,C2H2 zinc finger,MA1930.1,Transcriptional repressor CTCF,0.4006339639632238,0.47777777777777775,0.7818343195266273,0.4361916015920149,0.727672815322876,5yef_G_MA1930.1.jaspar.npz,False
lef1,baseline,frozen,0,2wty_B_MA0117.2.jaspar,bZIP,MA0117.2,TRANSCRIPTION FACTOR MAFB,0.6846242067642213,0.4120414120030613,0.8774447278911565,0.502369347090682,0.6823490858078003,2wty_B_MA0117.2.jaspar.npz,False
lef1,baseline,frozen,0,2wty_A_MA0117.2.jaspar,bZIP,MA0117.2,TRANSCRIPTION FACTOR MAFB,0.6846242106218018,0.4120414120030613,0.8774447278911565,0.502369328950408,0.6823490858078003,2wty_A_MA0117.2.jaspar.npz,False
lef1,baseline,frozen,0,6x6e_B_MA0113.3.jaspar,Nuclear receptor (Zn),MA0113.3,Glucocorticoid receptor,0.3782916977458323,0.35657888653670095,0.8384773662551441,0.5015007894114781,0.8172985315322876,6x6e_B_MA0113.3.jaspar.npz,False
lef1,baseline,frozen,0,6x6e_A_GCR_HUMAN.H11MO.0.A,Nuclear receptor (Zn),GCR,Glucocorticoid receptor,0.42096686182776466,0.36666666666666675,0.8691666666666666,0.32458618635833647,0.7461989521980286,6x6e_A_GCR_HUMAN.H11MO.0.A.npz,False
lef1,baseline,frozen,0,5emq_B_GCR_HUMAN.H11MO.0.A,Nuclear receptor (Zn),GCR,Glucocorticoid receptor,0.5964411654199163,0.46,0.9158333333333334,0.481842232220634,0.46761199831962585,5emq_B_GCR_HUMAN.H11MO.0.A.npz,False
lef1,baseline,frozen,0,5emp_B_MA0113.3.jaspar,Nuclear receptor (Zn),MA0113.3,Glucocorticoid receptor,0.6268273853696883,0.572704627669473,0.8791152263374485,0.6805481655651386,0.6223911643028259,5emp_B_MA0113.3.jaspar.npz,False
lef1,baseline,frozen,0,5emp_A_GCR_HUMAN.H11MO.0.A,Nuclear receptor (Zn),GCR,Glucocorticoid receptor,0.5643686566501855,0.4245029645310883,0.8941666666666667,0.42991589964671356,0.5907416939735413,5emp_A_GCR_HUMAN.H11MO.0.A.npz,False
lef1,baseline,frozen,0,1le8_B_MA0328.2.jaspar,Homeodomain,MA0328.2,HAP1,0.8501617705478566,0.8025808204241281,0.9322222222222223,0.6537969276316415,0.5145291090011597,1le8_B_MA0328.2.jaspar.npz,False
lef1,baseline,frozen,0,6fbr_B_RXRA_HUMAN.H11MO.0.A,Nuclear receptor (Zn),RXRA,Retinoic acid receptor RXR-alpha,0.5758976118652046,0.4888888888888888,0.9383333333333335,0.3300966734583873,0.7316029071807861,6fbr_B_RXRA_HUMAN.H11MO.0.A.npz,False
lef1,baseline,frozen,0,4cn3_D_RXRA_HUMAN.H11MO.0.A,Nuclear receptor (Zn),RXRA,RETINOIC ACID RECEPTOR RXR-ALPHA,0.7017637651103238,0.5222222222222221,0.9874999999999999,0.2894941130013307,0.5948104858398438,4cn3_D_RXRA_HUMAN.H11MO.0.A.npz,False
lef1,baseline,frozen,0,4cn3_C_MA0065.1.jaspar,Nuclear receptor (Zn),MA0065.1,RETINOIC ACID RECEPTOR RXR-ALPHA,0.5639110231505973,0.5254684286269009,0.9132653061224488,0.6095567218675428,0.6718764305114746,4cn3_C_MA0065.1.jaspar.npz,False
lef1,baseline,frozen,0,6fbq_A_MA0065.1.jaspar,Nuclear receptor (Zn),MA0065.1,Retinoic acid receptor RXR-alpha,0.7221473424883048,0.6127282158665998,0.9506802721088435,0.5679002775652904,0.5378396511077881,6fbq_A_MA0065.1.jaspar.npz,False
lef1,baseline,frozen,0,1r0n_A_MA0115.1.jaspar,Nuclear receptor (Zn),MA0115.1,Retinoic acid receptor RXR-alpha,0.5419103291351348,0.4667989635083016,0.8356481481481483,0.5292985612091692,0.7714787125587463,1r0n_A_MA0115.1.jaspar.npz,False
lef1,baseline,frozen,0,2erg_B_MA0324.1.jaspar,Zn2Cys6 cluster,MA0324.1,Regulatory protein LEU3,0.5626671271282249,0.5198301670227192,0.8093348450491308,0.6332173840313373,0.7141307592391968,2erg_B_MA0324.1.jaspar.npz,False
lef1,baseline,frozen,0,2erg_A_MA0324.1.jaspar,Zn2Cys6 cluster,MA0324.1,Regulatory protein LEU3,0.5626670890371315,0.5198301670227192,0.8093348450491308,0.6332173650928948,0.7141307592391968,2erg_A_MA0324.1.jaspar.npz,False
lef1,baseline,frozen,0,7oh9_K_MA0386.1.jaspar,TBP / β-saddle,MA0386.1,Histone H3.2,0.7536488144791552,0.5142857142857143,1.0,0.6646855728530442,0.5974623560905457,7oh9_K_MA0386.1.jaspar.npz,False
lef1,baseline,frozen,0,4r2d_A_MA0162.4.jaspar,C2H2 zinc finger,MA0162.4,Early growth response protein 1,0.6191756080370396,0.45,0.6809895833333334,0.43451260338518616,0.5579719543457031,4r2d_A_MA0162.4.jaspar.npz,False
lef1,baseline,frozen,0,1a1j_A_MA0162.1.jaspar,C2H2 zinc finger,MA0162.1,PROTEIN (RADR ZIF268 ZINC FINGER PEPTIDE),0.610469586844556,0.5526140825470713,0.7916666666666666,0.37838811858644833,0.6559478640556335,1a1j_A_MA0162.1.jaspar.npz,False
lef1,baseline,frozen,0,4x9j_A_MA0162.4.jaspar,C2H2 zinc finger,MA0162.4,Early growth response protein 1,0.636368359439075,0.53,0.73046875,0.5769517311391159,0.5559685826301575,4x9j_A_MA0162.4.jaspar.npz,False
lef1,baseline,frozen,0,1a1i_A_MA0162.1.jaspar,C2H2 zinc finger,MA0162.1,RADR ZIF268 ZINC FINGER PEPTIDE,0.6709722647501621,0.582161679815393,0.8095238095238094,0.45599756109067946,0.5083338618278503,1a1i_A_MA0162.1.jaspar.npz,False
lef1,baseline,frozen,0,1a1g_A_MA0162.1.jaspar,C2H2 zinc finger,MA0162.1,DSNR ZINC FINGER PEPTIDE,0.573293112590909,0.5309998066192618,0.8119212962962963,0.38419326956354205,0.6522259712219238,1a1g_A_MA0162.1.jaspar.npz,False
lef1,baseline,frozen,0,1gu4_A_MA0466.3.jaspar,bZIP,MA0466.3,CAAT/ENHANCER BINDING PROTEIN BETA,0.7195430994179333,0.46858541225631417,0.890625,0.6128383590462515,0.5311852097511292,1gu4_A_MA0466.3.jaspar.npz,False
lef1,baseline,frozen,0,1gu5_A_MA0466.3.jaspar,bZIP,MA0466.3,CAAT/ENHANCER BINDING PROTEIN BETA,0.5025660845664485,0.3013523138347365,0.7291666666666666,0.36116330432855,0.8820245862007141,1gu5_A_MA0466.3.jaspar.npz,False
lef1,baseline,frozen,0,2e42_A_CEBPB_HUMAN.H11MO.0.A,bZIP,CEBPB,CCAAT/enhancer-binding protein beta,0.5519066462246965,0.4687341387527857,0.8282696759259259,0.6056495323097141,0.681513786315918,2e42_A_CEBPB_HUMAN.H11MO.0.A.npz,False
lef1,baseline,frozen,0,6mg2_A_CEBPB_HUMAN.H11MO.0.A,bZIP,CEBPB,CCAAT/enhancer-binding protein beta,0.5876390447056937,0.5294045437063165,0.8618344907407408,0.49574992458248224,0.6721621751785278,6mg2_A_CEBPB_HUMAN.H11MO.0.A.npz,False
lef1,baseline,frozen,0,6mg3_A_CEBPB_HUMAN.H11MO.0.A,bZIP,CEBPB,CCAAT/enhancer-binding protein beta,0.553436721331433,0.5515126378856644,0.8467881944444445,0.4576056786262104,0.7300264835357666,6mg3_A_CEBPB_HUMAN.H11MO.0.A.npz,False
lef1,baseline,frozen,0,4xrm_A_MEIS2_HUMAN.H11MO.0.B,Homeodomain,MEIS2,Homeobox protein Meis2,0.8237447421609735,0.5310606938325991,0.9745370370370371,0.7821870772600699,0.435032457113266,4xrm_A_MEIS2_HUMAN.H11MO.0.B.npz,False
lef1,baseline,frozen,0,4xrm_B_MEIS2_HUMAN.H11MO.0.B,Homeodomain,MEIS2,Homeobox protein Meis2,0.8237447630381212,0.5310606938325991,0.9745370370370371,0.7821870747526335,0.435032457113266,4xrm_B_MEIS2_HUMAN.H11MO.0.B.npz,False
lef1,baseline,frozen,0,5bng_B_MEIS2_HUMAN.H11MO.0.B,Homeodomain,MEIS2,Homeobox protein Meis2,0.3629283109912649,0.4800234734023465,0.8489583333333334,0.3844469631782019,0.8063581585884094,5bng_B_MEIS2_HUMAN.H11MO.0.B.npz,False
lef1,baseline,frozen,0,5ke6_A_KLF4_MOUSE.H11MO.0.A,C2H2 zinc finger,KLF4,Krueppel-like factor 4,0.8509570732712746,0.625,0.9722222222222222,0.48100664460519116,0.4234856069087982,5ke6_A_KLF4_MOUSE.H11MO.0.A.npz,False
lef1,baseline,frozen,0,5ke8_A_MA0039.2.jaspar,C2H2 zinc finger,MA0039.2,Krueppel-like factor 4,0.7756908625306096,0.49882117688026184,0.9676870748299321,0.7428286115311151,0.40171605348587036,5ke8_A_MA0039.2.jaspar.npz,False
lef1,baseline,frozen,0,2wbu_A_KLF4_MOUSE.H11MO.0.A,C2H2 zinc finger,KLF4,KRUEPPEL-LIKE FACTOR 4,0.8798890570469666,0.6,0.8958333333333335,0.5089818210065583,0.40417972207069397,2wbu_A_KLF4_MOUSE.H11MO.0.A.npz,False
lef1,baseline,frozen,0,5ke7_A_KLF4_MOUSE.H11MO.0.A,C2H2 zinc finger,KLF4,Krueppel-like factor 4,0.8822451446321793,0.6499999999999999,0.9861111111111112,0.4971507158870646,0.40991389751434326,5ke7_A_KLF4_MOUSE.H11MO.0.A.npz,False
lef1,baseline,frozen,0,6u81_A_DUX4_HUMAN.H11MO.0.A,Homeodomain,DUX4,Double homeobox protein 4,0.6506451410407733,0.5102804664775017,0.8833333333333333,0.6021698621179068,0.5317152738571167,6u81_A_DUX4_HUMAN.H11MO.0.A.npz,False
lef1,baseline,frozen,0,6a8r_A_DUX4_HUMAN.H11MO.0.A,Homeodomain,DUX4,Double homeobox protein 4,0.6005705179617508,0.5992212360978308,0.8306878306878307,0.6504865329970113,0.7021353840827942,6a8r_A_DUX4_HUMAN.H11MO.0.A.npz,False
lef1,baseline,frozen,0,5z2t_D_DUX4_HUMAN.H11MO.0.A,Homeodomain,DUX4,DUX4,0.1700007539242506,0.15163127727555797,0.5536659108087679,0.11670126484439063,1.182876467704773,5z2t_D_DUX4_HUMAN.H11MO.0.A.npz,False
lef1,baseline,frozen,0,6dfy_C_MA0468.1.jaspar,Homeodomain,MA0468.1,DUX4,0.4324052847921848,0.35396777467863194,0.9074074074074074,0.6168554248501876,0.9313697814941406,6dfy_C_MA0468.1.jaspar.npz,False
lef1,baseline,frozen,0,6dfy_D_DUX4_HUMAN.H11MO.0.A,Homeodomain,DUX4,DUX4,0.48566486712079493,0.4524667893011983,0.9200680272108843,0.6267577023724233,0.9319344758987427,6dfy_D_DUX4_HUMAN.H11MO.0.A.npz,False
lef1,baseline,frozen,0,1vkx_B_NFKB1_MOUSE.H11MO.0.A,Rel/NF-κB (RHD),NFKB1,PROTEIN (NF-KAPPA B P65 SUBUNIT),0.7530266958288848,0.40324555320336763,0.93,0.49540213814971146,0.39874061942100525,1vkx_B_NFKB1_MOUSE.H11MO.0.A.npz,False
lef1,baseline,frozen,0,3gut_D_MA0105.4.jaspar,Rel/NF-κB (RHD),MA0105.4,Transcription factor p65,0.4910641268202612,0.2545454545454546,0.7745949074074073,0.37263387998710085,0.7668685913085938,3gut_D_MA0105.4.jaspar.npz,False
lef1,baseline,frozen,0,2i9t_B_NFKB1_MOUSE.H11MO.0.A,Rel/NF-κB (RHD),NFKB1,Transcription factor p65,0.9022530664224178,0.4532455532033676,0.9966666666666667,0.5481700567574282,0.3943710923194885,2i9t_B_NFKB1_MOUSE.H11MO.0.A.npz,False
lef1,baseline,frozen,0,3gut_H_MA0105.4.jaspar,Rel/NF-κB (RHD),MA0105.4,Transcription factor p65,0.6404192147310823,0.40909090909090917,0.8206018518518517,0.6468252514071468,0.6644468903541565,3gut_H_MA0105.4.jaspar.npz,False
lef1,baseline,frozen,0,6od3_E_ITF2_HUMAN.H11MO.0.C,bHLH,ITF2,Transcription factor 4,0.7113733143944826,0.3285714285714286,0.8300000000000001,0.5542068546787963,0.5652552843093872,6od3_E_ITF2_HUMAN.H11MO.0.C.npz,False
lef1,baseline,frozen,0,6od3_B_ITF2_HUMAN.H11MO.0.C,bHLH,ITF2,Transcription factor 4,0.7304351355082223,0.42857142857142855,0.8433333333333334,0.5647950019472215,0.5098932981491089,6od3_B_ITF2_HUMAN.H11MO.0.C.npz,False
lef1,baseline,frozen,0,6od3_F_MA0830.2.jaspar,bHLH,MA0830.2,Transcription factor 4,0.7629788008828958,0.43333333333333335,0.8697916666666666,0.7479998793532743,0.46995773911476135,6od3_F_MA0830.2.jaspar.npz,False
lef1,baseline,frozen,0,6od3_A_MA0830.2.jaspar,bHLH,MA0830.2,Transcription factor 4,0.7833984177559614,0.4666666666666668,0.8697916666666666,0.7551562386645401,0.4034029543399811,6od3_A_MA0830.2.jaspar.npz,False
lef1,baseline,frozen,0,7cli_B_MA0778.1.jaspar,Rel/NF-κB (RHD),MA0778.1,Nuclear factor NF-kappa-B p52 subunit,0.7636853251509214,0.5172330984215777,0.8958333333333334,0.630544756731448,0.4581407606601715,7cli_B_MA0778.1.jaspar.npz,False
lef1,baseline,frozen,0,7vuq_B_NFKB2_HUMAN.H11MO.0.B,Rel/NF-κB (RHD),NFKB2,Nuclear factor NF-kappa-B p52 subunit,0.8100747109644792,0.6308411557356917,0.9560185185185185,0.6081464468115719,0.43649911880493164,7vuq_B_NFKB2_HUMAN.H11MO.0.B.npz,False
lef1,baseline,frozen,0,7cli_A_NFKB2_HUMAN.H11MO.0.B,Rel/NF-κB (RHD),NFKB2,Nuclear factor NF-kappa-B p52 subunit,0.5095974452454936,0.33071498067023836,0.8197337962962963,0.3804161125498341,0.8102380633354187,7cli_A_NFKB2_HUMAN.H11MO.0.B.npz,False
lef1,baseline,frozen,0,7vuq_A_NFKB2_HUMAN.H11MO.0.B,Rel/NF-κB (RHD),NFKB2,Nuclear factor NF-kappa-B p52 subunit,0.8100746840407903,0.6308411557356917,0.9560185185185185,0.6081464005232391,0.43649914860725403,7vuq_A_NFKB2_HUMAN.H11MO.0.B.npz,False
lef1,baseline,frozen,0,4l0z_A_RUNX1_MOUSE.H11MO.0.A,Runt,RUNX1,RUNX1,0.6395163319975836,0.5851423537605238,0.918888888888889,0.49269977464763837,0.6358190774917603,4l0z_A_RUNX1_MOUSE.H11MO.0.A.npz,False
lef1,baseline,frozen,0,3wtu_A_RUNX1_MOUSE.H11MO.0.A,Runt,RUNX1,Runt-related transcription factor 1,0.6205943275708705,0.5621708245126285,0.8911111111111111,0.6077505517232864,0.6698638796806335,3wtu_A_RUNX1_MOUSE.H11MO.0.A.npz,False
lef1,baseline,frozen,0,1hjb_F_RUNX1_MOUSE.H11MO.0.A,Runt,RUNX1,CCAAT/ENHANCER BINDING PROTEIN BETA,0.7116599780403905,0.5488058570102899,0.9172916666666667,0.6286886914000078,0.461677223443985,1hjb_F_RUNX1_MOUSE.H11MO.0.A.npz,False
lef1,baseline,frozen,0,3wts_F_RUNX1_MOUSE.H11MO.0.A,Runt,RUNX1,Runt-related transcription factor 1,0.4480648804747034,0.5246708245126285,0.8744444444444445,0.4328233102340512,0.7977402806282043,3wts_F_RUNX1_MOUSE.H11MO.0.A.npz,False
lef1,baseline,frozen,0,3wtw_F_RUNX1_MOUSE.H11MO.0.A,Runt,RUNX1,Runt-related transcription factor 1,0.5316008642985253,0.5746708245126284,0.898888888888889,0.4947743583871303,0.6808348894119263,3wtw_F_RUNX1_MOUSE.H11MO.0.A.npz,False
lef1,baseline,frozen,0,5kl4_A_WT1_HUMAN.H11MO.0.C,C2H2 zinc finger,WT1,Wilms tumor protein,0.8075229289825074,0.5333333333333333,0.96875,0.5017039338419157,0.5130590796470642,5kl4_A_WT1_HUMAN.H11MO.0.C.npz,False
lef1,baseline,frozen,0,4r2p_A_WT1_HUMAN.H11MO.0.C,C2H2 zinc finger,WT1,"Wilms tumor protein, isoform 4/CRA_a",0.8612989943584479,0.5777777777777778,0.9895833333333334,0.5300061585324484,0.44812196493148804,4r2p_A_WT1_HUMAN.H11MO.0.C.npz,False
lef1,baseline,frozen,0,5kl4_D_WT1_HUMAN.H11MO.0.C,C2H2 zinc finger,WT1,Wilms tumor protein,0.8335047641562091,0.5666666666666667,0.9479166666666666,0.558482663578972,0.5129015445709229,5kl4_D_WT1_HUMAN.H11MO.0.C.npz,False
lef1,baseline,frozen,0,5kl3_A_WT1_HUMAN.H11MO.0.C,C2H2 zinc finger,WT1,Wilms tumor protein,0.7247885557460703,0.47777777777777775,0.80078125,0.469823110747367,0.5691682696342468,5kl3_A_WT1_HUMAN.H11MO.0.C.npz,False
lef1,baseline,frozen,0,6b0q_A_WT1_HUMAN.H11MO.0.C,C2H2 zinc finger,WT1,Wilms tumor protein,0.6443274951468791,0.4444444444444444,0.8020833333333334,0.4720617037036318,0.592581033706665,6b0q_A_WT1_HUMAN.H11MO.0.C.npz,False
lef1,baseline,frozen,0,5vmu_A_KAISO_HUMAN.H11MO.0.A,C2H2 zinc finger,KAISO,ZBTB33/Kaiso,0.6187120245303959,0.44729537233052696,0.9425,0.4824300959507892,0.6053037643432617,5vmu_A_KAISO_HUMAN.H11MO.0.A.npz,False
lef1,baseline,frozen,0,5vmv_A_KAISO_HUMAN.H11MO.0.A,C2H2 zinc finger,KAISO,ZBTB33/Kaiso,0.399649922669844,0.3023325773613403,0.7984259259259258,0.36852186980570384,0.7811141610145569,5vmv_A_KAISO_HUMAN.H11MO.0.A.npz,False
lef1,baseline,frozen,0,2lt7_A_MA0527.1.jaspar,C2H2 zinc finger,MA0527.1,CTCF,0.4791966008155474,0.4392280956059262,0.7500000000000001,0.3910213407307855,0.8221435546875,2lt7_A_MA0527.1.jaspar.npz,False
lef1,baseline,frozen,0,4f6n_A_MA0527.1.jaspar,C2H2 zinc finger,MA0527.1,CTCF,0.2502860118466843,0.3018219754993691,0.6990740740740741,0.2966276911079036,0.8256916403770447,4f6n_A_MA0527.1.jaspar.npz,False
lef1,baseline,frozen,0,6dfc_A_MA0527.1.jaspar,C2H2 zinc finger,MA0527.1,CTCF,0.6225461388405945,0.4225998413924516,0.7516666666666666,0.5290173820481845,0.6920118927955627,6dfc_A_MA0527.1.jaspar.npz,False
lef1,baseline,frozen,0,1e3o_C_MA0785.1.jaspar,Homeodomain (POU),MA0785.1,OCTAMER-BINDING TRANSCRIPTION FACTOR 1,0.8872248842380941,0.6399999999999999,1.0,0.6093786035827315,0.4542261064052582,1e3o_C_MA0785.1.jaspar.npz,False
lef1,baseline,frozen,1,2evi_A_MA0343.1.jaspar,TBP / β-saddle,MA0343.1,NDT80 protein,0.6631896463222802,0.5759501808728407,0.8177083333333335,0.4493783666056858,0.7220251560211182,2evi_A_MA0343.1.jaspar.npz,False
lef1,baseline,frozen,1,2evf_A_MA0343.1.jaspar,TBP / β-saddle,MA0343.1,NDT80 protein,0.7400480020558462,0.6423024947075773,0.8599537037037036,0.5498441128243228,0.5768679976463318,2evf_A_MA0343.1.jaspar.npz,False
lef1,baseline,frozen,1,2evj_A_MA0343.1.jaspar,TBP / β-saddle,MA0343.1,NDT80 protein,0.7534599515784066,0.6540569415042095,0.8958333333333334,0.6010827267983386,0.5940985679626465,2evj_A_MA0343.1.jaspar.npz,False
lef1,baseline,frozen,1,2etw_A_MA0343.1.jaspar,TBP / β-saddle,MA0343.1,NDT80 protein,0.6639802979253646,0.5803361052306413,0.7615740740740741,0.4517199524842638,0.6210682392120361,2etw_A_MA0343.1.jaspar.npz,False
lef1,baseline,frozen,1,2euz_A_MA0343.1.jaspar,TBP / β-saddle,MA0343.1,NDT80 protein,0.6365327849052846,0.5690569415042096,0.8315972222222222,0.4314248093719858,0.6301590204238892,2euz_A_MA0343.1.jaspar.npz,False
lef1,baseline,frozen,1,7dcj_B_MA0486.2.jaspar,HSF,MA0486.2,Heat shock factor protein 1,0.8615684460382909,0.6747027020396568,0.9739583333333334,0.8815173564575689,0.2974846065044403,7dcj_B_MA0486.2.jaspar.npz,False
lef1,baseline,frozen,1,7dcj_A_HSF1_HUMAN.H11MO.0.A,HSF,HSF1,Heat shock factor protein 1,0.6790837238077074,0.4842927061281571,0.9322916666666666,0.6650642629872898,0.4066705107688904,7dcj_A_HSF1_HUMAN.H11MO.0.A.npz,False
lef1,baseline,frozen,1,5hdn_A_HSF1_HUMAN.H11MO.0.A,HSF,HSF1,Heat shock factor protein 1,0.6486050893960055,0.40324555320336763,0.9560185185185186,0.45752882939138023,0.7489603757858276,5hdn_A_HSF1_HUMAN.H11MO.0.A.npz,False
lef1,baseline,frozen,1,3wtw_C_ETS1_HUMAN.H11MO.0.A,ETS,ETS1,Runt-related transcription factor 1,0.7436408143170411,0.55,0.91,0.4559957644029417,0.5879038572311401,3wtw_C_ETS1_HUMAN.H11MO.0.A.npz,False
lef1,baseline,frozen,1,4l0z_B_MA0098.3.jaspar,ETS,MA0098.3,RUNX1,0.7404765112238237,0.547598459496147,0.9461805555555557,0.5138698752588944,0.602203905582428,4l0z_B_MA0098.3.jaspar.npz,False
lef1,baseline,frozen,1,3wtu_C_ETS1_HUMAN.H11MO.0.A,ETS,ETS1,Runt-related transcription factor 1,0.7681865715363528,0.56,0.9,0.46409633074586953,0.5599499940872192,3wtu_C_ETS1_HUMAN.H11MO.0.A.npz,False
lef1,baseline,frozen,1,3wts_C_ETS1_HUMAN.H11MO.0.A,ETS,ETS1,Runt-related transcription factor 1,0.7954219986684621,0.5700000000000001,0.9166666666666666,0.5104336594643024,0.5515691041946411,3wts_C_ETS1_HUMAN.H11MO.0.A.npz,False
