tf,pdb_id,state,stage,variant,comparison,rmsd_backbone_A,rmsd_sidechain_A,rmsd_total_A,rmsd_interface_A,n_backbone_atoms,n_sidechain_atoms,n_total_atoms,n_interface_atoms
dux4,5z6z,56,3,legacy,vs_reference,13.77454757021076,14.002561777196963,13.901388611193333,12.437866290518842,488,532,1020,372
dux4,5z6z,56,1,shared,delta_stage0_to_stage1,1.1203513522559336e-06,0.013749106548625233,0.006044362606166627,0.006578403459115093,488,115,603,185
dux4,5z6z,56,2,shared,delta_stage1_to_stage2,1.5083403101296413e-06,1.4912996546340427e-06,2.254446991521571e-06,1.6064078038235134e-06,488,532,1020,372
dux4,5z6z,56,3,metal_cage,delta_stage2_to_stage3,0.4967265665499,1.3324533691872071,1.023726066843038,1.1636287308328561,488,532,1020,372
dux4,5z6z,56,3,legacy,delta_stage2_to_stage3,0.4931202211561792,1.2980885176246626,1.0054632694149614,1.2724283813084727,488,532,1020,372
dux4,5z6z,57,0,shared,vs_reference,10.106822786989024,10.094779151693858,10.106062401620836,9.630362709335197,488,115,603,185
dux4,5z6z,57,1,shared,vs_reference,10.106822786989024,10.69038539067382,10.423231966251114,10.144903143578636,488,532,1020,372
dux4,5z6z,57,2,shared,vs_reference,10.106822760262503,10.690384741952501,10.423231467513121,10.144902591449164,488,532,1020,372
dux4,5z6z,57,3,metal_cage,vs_reference,10.115020144022102,10.699882656870084,10.433412061249266,10.080250768605028,488,532,1020,372
dux4,5z6z,57,3,legacy,vs_reference,10.097564013388492,10.670500988263615,10.409407894771332,10.02219711958935,488,532,1020,372
dux4,5z6z,57,1,shared,delta_stage0_to_stage1,7.789256759769732e-07,0.013302799438850786,0.005861256538002483,0.005629771498484181,488,115,603,185
dux4,5z6z,57,2,shared,delta_stage1_to_stage2,1.1031327127815168e-06,1.0510570495826337e-06,1.355421175956529e-06,1.2149647944038706e-06,488,532,1020,372
dux4,5z6z,57,3,metal_cage,delta_stage2_to_stage3,0.3711117214190408,1.2075602804771826,0.9109568112315629,1.0896199179059876,488,532,1020,372
dux4,5z6z,57,3,legacy,delta_stage2_to_stage3,0.3872270357528972,1.0804062404186623,0.8269689058608943,0.96696114573416,488,532,1020,372
dux4,5z6z,58,0,shared,vs_reference,12.776052452620233,12.776847473694154,12.77760244694033,10.983975621017423,488,115,603,185
dux4,5z6z,58,1,shared,vs_reference,12.776052452620233,12.926390342320724,12.868031578706878,11.586200679292169,488,532,1020,372
dux4,5z6z,58,2,shared,vs_reference,12.77605233287989,12.926389723673067,12.868031129191024,11.586200591350433,488,532,1020,372
dux4,5z6z,58,3,metal_cage,vs_reference,12.75178496642716,12.888189906458356,12.835117629294825,11.513110437641043,488,532,1020,372
dux4,5z6z,58,3,legacy,vs_reference,12.765411571528333,12.86828035619054,12.83155754653306,11.525696249311366,488,532,1020,372
dux4,5z6z,58,1,shared,delta_stage0_to_stage1,6.382584992241801e-07,0.012715934508818819,0.005589724145356069,0.005472443842654662,488,115,603,185
dux4,5z6z,58,2,shared,delta_stage1_to_stage2,1.2030662142742676e-06,2.2234256816147113e-06,1.5921375727282735e-06,1.38687605895801e-06,488,532,1020,372
dux4,5z6z,58,3,metal_cage,delta_stage2_to_stage3,0.5266177980569248,1.1424503464345732,0.9057318858607627,1.120665088063165,488,532,1020,372
dux4,5z6z,58,3,legacy,delta_stage2_to_stage3,0.5207994014363803,1.1320548168574467,0.895838740408029,1.0878619386024255,488,532,1020,372
dux4,5z6z,59,0,shared,vs_reference,13.335733892521311,13.329977065058898,13.33526696728287,11.933411532356486,488,115,603,185
dux4,5z6z,59,1,shared,vs_reference,13.335733892521311,13.510210471878217,13.434559900644292,12.394680780398463,488,532,1020,372
dux4,5z6z,59,2,shared,vs_reference,13.335733239139786,13.510210097485944,13.434559222059752,12.39468045324495,488,532,1020,372
dux4,5z6z,59,3,metal_cage,vs_reference,13.338702491875065,13.488937802887804,13.423736104650816,12.446948367185184,488,532,1020,372
dux4,5z6z,59,3,legacy,vs_reference,13.338916478106224,13.488268734804297,13.423687474871697,12.441449055292617,488,532,1020,372
dux4,5z6z,59,1,shared,delta_stage0_to_stage1,4.4208859714759486e-07,0.013631885863743191,0.005978975091503056,0.006021600170544905,488,115,603,185
dux4,5z6z,59,2,shared,delta_stage1_to_stage2,1.6527373658521604e-06,1.8334155418155935e-06,1.906259615638418e-06,1.5004358971706426e-06,488,532,1020,372
dux4,5z6z,59,3,metal_cage,delta_stage2_to_stage3,0.5008506923676438,1.3929057226444177,1.0707944898160962,1.4675620346820932,488,532,1020,372
dux4,5z6z,59,3,legacy,delta_stage2_to_stage3,0.5177726972125247,1.3036327388360858,1.0135995111641845,1.350716745854836,488,532,1020,372
dux4,5z6z,60,0,shared,vs_reference,17.54396144541982,17.46639179353401,17.531644259649287,15.20418343137693,488,115,603,185
dux4,5z6z,60,1,shared,vs_reference,17.54396144541982,17.416857242351114,17.495850310110193,15.446309692651187,488,532,1020,372
dux4,5z6z,60,2,shared,vs_reference,17.543960682248457,17.416855920245972,17.495849790845188,15.446309496145911,488,532,1020,372
dux4,5z6z,60,3,metal_cage,vs_reference,17.564633402525075,17.524149653025674,17.561301144339538,15.506460457747346,488,532,1020,372
dux4,5z6z,60,3,legacy,vs_reference,17.568561924531167,17.524050274687706,17.562807334252902,15.50669454281935,488,532,1020,372
dux4,5z6z,60,1,shared,delta_stage0_to_stage1,6.602162521198914e-07,0.012478552880767064,0.005460880540627511,0.006374557110103217,488,115,603,185
dux4,5z6z,60,2,shared,delta_stage1_to_stage2,2.7430999690022373e-06,2.5461532601752695e-06,2.0553478254750696e-06,2.64861550220808e-06,488,532,1020,372
dux4,5z6z,60,3,metal_cage,delta_stage2_to_stage3,0.4004395068286849,1.173477684071313,0.89326075405635,1.003604613052165,488,532,1020,372
dux4,5z6z,60,3,legacy,delta_stage2_to_stage3,0.4208103692456333,1.1567126529007314,0.8867361624112535,0.9859543290814755,488,532,1020,372
dux4,5z6z,61,0,shared,vs_reference,18.456306445185174,18.508117870655433,18.46725773963234,16.456385367738537,488,115,603,185
dux4,5z6z,61,1,shared,vs_reference,18.456306445185174,18.948473714963193,18.737400947113724,17.111918903353928,488,532,1020,372
dux4,5z6z,61,2,shared,vs_reference,18.45630540932634,18.948472902816405,18.737400119802004,17.11191820220214,488,532,1020,372
dux4,5z6z,61,3,metal_cage,vs_reference,18.48179527113307,18.93059456405434,18.737907039693823,17.055853204747685,488,532,1020,372
dux4,5z6z,61,3,legacy,vs_reference,18.484696726834148,18.952426379371506,18.74993595669175,17.053152566720946,488,532,1020,372
dux4,5z6z,61,1,shared,delta_stage0_to_stage1,1.3686624934957497e-06,0.012777622345012608,0.005642685162739088,0.005187629369262271,488,115,603,185
dux4,5z6z,61,2,shared,delta_stage1_to_stage2,1.2400551878519338e-06,3.09626572469029e-06,3.3772271905161186e-06,1.9028086063347977e-06,488,532,1020,372
dux4,5z6z,61,3,metal_cage,delta_stage2_to_stage3,0.27841489815421544,1.0502808892794468,0.7874292269140725,0.7228577990590802,488,532,1020,372
dux4,5z6z,61,3,legacy,delta_stage2_to_stage3,0.26540418477674294,0.9892140065983756,0.7405982671257045,0.6790790695904436,488,532,1020,372
dux4,5z6z,62,0,shared,vs_reference,15.866162356700428,15.869988992905808,15.86811114952106,13.229689257608934,488,115,603,185
dux4,5z6z,62,1,shared,vs_reference,15.866162356700428,15.860625422590317,15.875906513857425,13.747516662321512,488,532,1020,372
dux4,5z6z,62,2,shared,vs_reference,15.866161351116208,15.86062484194974,15.87590571383053,13.74751628258524,488,532,1020,372
dux4,5z6z,62,3,metal_cage,vs_reference,15.899668409201222,15.89568398170908,15.909773600555933,13.757926205891573,488,532,1020,372
dux4,5z6z,62,3,legacy,vs_reference,15.903620415582516,15.902562115526377,15.915014351494163,13.804238608000045,488,532,1020,372
dux4,5z6z,62,1,shared,delta_stage0_to_stage1,1.2311981004508651e-06,0.01350686550161291,0.0059120948043345275,0.0059069499488564985,488,115,603,185
dux4,5z6z,62,2,shared,delta_stage1_to_stage2,2.540699159857675e-06,1.673801768590067e-06,1.7717159775548106e-06,1.590342812923596e-06,488,532,1020,372
dux4,5z6z,62,3,metal_cage,delta_stage2_to_stage3,0.46133695676272546,1.2233233242103336,0.9423425023035815,1.162896160988668,488,532,1020,372
dux4,5z6z,62,3,legacy,delta_stage2_to_stage3,0.5007791614942401,1.1467341510935678,0.9000416876950962,1.1704649613522187,488,532,1020,372
dux4,5z6z,63,0,shared,vs_reference,15.029944758305383,14.882674755384802,15.0029142293841,13.773700873956676,488,115,603,185
dux4,5z6z,63,1,shared,vs_reference,15.029944758305383,15.339978243144985,15.200798004153258,14.44630658324294,488,532,1020,372
dux4,5z6z,63,2,shared,vs_reference,15.029943696975094,15.339977329560174,15.200797284702677,14.446305473341202,488,532,1020,372
dux4,5z6z,63,3,metal_cage,vs_reference,15.047378646271607,15.302284823616482,15.188983416015713,14.381676550815566,488,532,1020,372
dux4,5z6z,63,1,shared,delta_stage0_to_stage1,1.2734510512092872e-06,0.012954909820266447,0.0057047954084013365,0.00598366561285401,488,115,603,185
dux4,5z6z,63,2,shared,delta_stage1_to_stage2,2.998807380997966e-06,2.576905269809932e-06,1.627188671636512e-06,1.974059846188529e-06,488,532,1020,372
dux4,5z6z,63,3,metal_cage,delta_stage2_to_stage3,0.35323121580224237,0.9674265116862397,0.742974208006,0.7803997657038818,488,532,1020,372
dux4,5z6z,64,0,shared,vs_reference,14.719845984087044,14.681298598287357,14.713954688476345,12.997772016259074,488,115,603,185
dux4,5z6z,64,1,shared,vs_reference,14.719845984087044,14.75566611530547,14.749148902195818,13.295812488852764,488,532,1020,372
dux4,5z6z,64,2,shared,vs_reference,14.719845529248765,14.755665350917743,14.749148000797883,13.295812182384037,488,532,1020,372
dux4,5z6z,64,3,metal_cage,vs_reference,14.76653377421937,14.747543376479499,14.767909139553854,13.254236855766335,488,532,1020,372
dux4,5z6z,64,3,legacy,vs_reference,14.770942110116712,14.774822388666077,14.784254257212988,13.267211014959916,488,532,1020,372
dux4,5z6z,64,1,shared,delta_stage0_to_stage1,7.107020674481569e-07,0.013022983383110982,0.005698505742812358,0.005585599600137098,488,115,603,185
dux4,5z6z,64,2,shared,delta_stage1_to_stage2,2.247827496692379e-06,2.1745594008748296e-06,1.7431201194948243e-06,1.886192041186914e-06,488,532,1020,372
dux4,5z6z,64,3,metal_cage,delta_stage2_to_stage3,0.4723589051786448,1.138004978741075,0.8876407791312926,1.159364851632976,488,532,1020,372
dux4,5z6z,64,3,legacy,delta_stage2_to_stage3,0.43032910217114284,1.207455473458377,0.9239974456891863,1.2027916608788685,488,532,1020,372
dux4,5z6z,65,0,shared,vs_reference,13.423734964999205,13.326253052970884,13.405667152563556,12.565310041633682,488,115,603,185
dux4,5z6z,65,1,shared,vs_reference,13.423734964999205,13.561553071771435,13.509426729002227,12.945366247452814,488,532,1020,372
dux4,5z6z,65,2,shared,vs_reference,13.423734682426948,13.56155274649473,13.509426493076637,12.945365989156619,488,532,1020,372
dux4,5z6z,65,3,metal_cage,vs_reference,13.4225302688837,13.567940782676342,13.513356482350291,12.927859420347882,488,532,1020,372
dux4,5z6z,65,3,legacy,vs_reference,13.46945345177671,13.605097742906057,13.555025581638622,13.091088443059558,488,532,1020,372
dux4,5z6z,65,1,shared,delta_stage0_to_stage1,6.089474270993233e-07,0.012007213831465361,0.005284315637679381,0.00542954494538519,488,115,603,185
dux4,5z6z,65,2,shared,delta_stage1_to_stage2,1.775249462056678e-06,1.3515154745614961e-06,1.4818718338961684e-06,1.08271303834172e-06,488,532,1020,372
dux4,5z6z,65,3,metal_cage,delta_stage2_to_stage3,0.5167301239167359,1.2945103226314187,1.002539087593535,1.4138445652950662,488,532,1020,372
dux4,5z6z,65,3,legacy,delta_stage2_to_stage3,0.5214176537946155,1.0725488917776236,0.8557800177960273,1.1243760653986354,488,532,1020,372
dux4,5z6z,66,0,shared,vs_reference,16.11989852553791,16.06847490318475,16.11172137174425,14.142287190365067,488,115,603,185
dux4,5z6z,66,1,shared,vs_reference,16.11989852553791,16.184325411602288,16.166297988343775,14.577503523101331,488,532,1020,372
dux4,5z6z,66,2,shared,vs_reference,16.119898004645755,16.184324981156593,16.166297601265043,14.577503260334124,488,532,1020,372
dux4,5z6z,66,3,metal_cage,vs_reference,16.173781894024575,16.168665128856386,16.18571045577629,14.539957712391317,488,532,1020,372
dux4,5z6z,66,3,legacy,vs_reference,16.179199005178237,16.19678946935935,16.203776959758013,14.584934406252007,488,532,1020,372
dux4,5z6z,66,1,shared,delta_stage0_to_stage1,1.1001060899983321e-06,0.012381070170768524,0.005440498693714294,0.005430510810206179,488,115,603,185
dux4,5z6z,66,2,shared,delta_stage1_to_stage2,2.495444394829984e-06,2.1934812310861886e-06,2.171841232680527e-06,1.4418607599113689e-06,488,532,1020,372
dux4,5z6z,66,3,metal_cage,delta_stage2_to_stage3,0.41704772992540595,1.2975629134082638,0.9827186907124875,1.1102171272462764,488,532,1020,372
dux4,5z6z,66,3,legacy,delta_stage2_to_stage3,0.43300614488613387,1.3391563765577816,1.0159819792939104,1.205951703108704,488,532,1020,372
dux4,5z6z,67,0,shared,vs_reference,16.464983251264172,16.430876178126013,16.460208406292104,14.082922456071078,488,115,603,185
dux4,5z6z,67,1,shared,vs_reference,16.464983251264172,16.582243729642144,16.543831117108148,14.553415527229767,488,532,1020,372
dux4,5z6z,67,2,shared,vs_reference,16.464982355500737,16.582242974082504,16.543830281496973,14.553414949415213,488,532,1020,372
dux4,5z6z,67,3,metal_cage,vs_reference,16.502051200787136,16.706341838770584,16.62821330129066,14.558053106324833,488,532,1020,372
dux4,5z6z,67,3,legacy,vs_reference,16.495195035092564,16.70492217238456,16.623474527257716,14.556178342846216,488,532,1020,372
dux4,5z6z,67,1,shared,delta_stage0_to_stage1,5.488578747987241e-07,0.012631403189360757,0.005558877913974194,0.00557494894703186,488,115,603,185
dux4,5z6z,67,2,shared,delta_stage1_to_stage2,1.3359212180508005e-06,1.7394949384549805e-06,1.4168769856547092e-06,1.141858557835365e-06,488,532,1020,372
dux4,5z6z,67,3,metal_cage,delta_stage2_to_stage3,0.38508394948392155,1.1798960184064191,0.8957580510599223,0.9353437296607661,488,532,1020,372
dux4,5z6z,67,3,legacy,delta_stage2_to_stage3,0.37080755428943785,1.1376274328016176,0.8641597208606272,0.8659398258797988,488,532,1020,372
dux4,5z6z,68,0,shared,vs_reference,13.658149291053409,13.640408588692566,13.65628421468565,12.033538845478551,488,115,603,185
dux4,5z6z,68,1,shared,vs_reference,13.658149291053409,13.910094938719089,13.80061353858193,12.524457001328827,488,532,1020,372
dux4,5z6z,68,2,shared,vs_reference,13.658148813965605,13.910094575444184,13.800613158403774,12.524456786897499,488,532,1020,372
dux4,5z6z,68,3,metal_cage,vs_reference,13.650882978866917,13.93476638415012,13.810493678360018,12.46633405853029,488,532,1020,372
dux4,5z6z,68,3,legacy,vs_reference,13.677201002415373,13.973319060300673,13.841293755645065,12.527661811175914,488,532,1020,372
dux4,5z6z,68,1,shared,delta_stage0_to_stage1,7.033269156004838e-07,0.011737962599457821,0.005159324630675779,0.005447651457626641,488,115,603,185
dux4,5z6z,68,2,shared,delta_stage1_to_stage2,2.058079665031221e-06,1.7309867521025598e-06,1.814455687682764e-06,1.2257522556127423e-06,488,532,1020,372
dux4,5z6z,68,3,metal_cage,delta_stage2_to_stage3,0.4213992330506889,1.268687968441846,0.9624380230636865,1.2045851162934924,488,532,1020,372
dux4,5z6z,68,3,legacy,delta_stage2_to_stage3,0.40876652991133433,1.165845914103932,0.8901021424587654,1.0752237601767551,488,532,1020,372
dux4,5z6z,69,0,shared,vs_reference,15.553276154516896,15.578855245639513,15.559049340329318,13.381439239550353,488,115,603,185
dux4,5z6z,69,1,shared,vs_reference,15.553276154516896,15.59401819842714,15.58527867749878,13.743052532884219,488,532,1020,372
dux4,5z6z,69,2,shared,vs_reference,15.55327543653517,15.594017194381706,15.58527758832416,13.74305205060846,488,532,1020,372
dux4,5z6z,69,3,metal_cage,vs_reference,15.578573906655002,15.619226620684435,15.613546633347637,13.662662670815946,488,532,1020,372
dux4,5z6z,69,3,legacy,vs_reference,15.568191846230157,15.612167502079897,15.601547345449267,13.697644218096908,488,532,1020,372
dux4,5z6z,69,1,shared,delta_stage0_to_stage1,6.172288236074851e-07,0.01208996982287748,0.005316613067941354,0.0053917130393540905,488,115,603,185
dux4,5z6z,69,2,shared,delta_stage1_to_stage2,1.8972918072591106e-06,1.2878902538758677e-06,1.6110395795929659e-06,1.5174402102769087e-06,488,532,1020,372
dux4,5z6z,69,3,metal_cage,delta_stage2_to_stage3,0.5661258249708472,1.5725447434486914,1.2033518032496078,1.3640934373618832,488,532,1020,372
dux4,5z6z,69,3,legacy,delta_stage2_to_stage3,0.5364818957035019,1.7017478265670516,1.286483351495749,1.4387114241597545,488,532,1020,372
dux4,5z6z,70,0,shared,vs_reference,16.49452221218814,16.467938353059626,16.490326100951474,13.890609623946496,488,115,603,185
dux4,5z6z,70,1,shared,vs_reference,16.49452221218814,16.40628338310688,16.45850331075927,14.34681478914822,488,532,1020,372
dux4,5z6z,70,2,shared,vs_reference,16.494520819993078,16.40628262395403,16.458502341561974,14.346814282579981,488,532,1020,372
dux4,5z6z,70,3,metal_cage,vs_reference,16.485883160666685,16.40609337625518,16.456062638115302,14.308272664019325,488,532,1020,372
dux4,5z6z,70,3,legacy,vs_reference,16.494528059947395,16.4324097930534,16.47400338089152,14.323044638836663,488,532,1020,372
dux4,5z6z,70,1,shared,delta_stage0_to_stage1,6.502265874229747e-07,0.012553714178493512,0.005528347209913253,0.005242657156127313,488,115,603,185
dux4,5z6z,70,2,shared,delta_stage1_to_stage2,2.334348721746822e-06,2.259244560353199e-06,2.1542504525044104e-06,1.4257938427094393e-06,488,532,1020,372
dux4,5z6z,70,3,metal_cage,delta_stage2_to_stage3,0.3479764269682816,1.108030490725741,0.8379774086674362,1.0300364691408304,488,532,1020,372
dux4,5z6z,70,3,legacy,delta_stage2_to_stage3,0.36307645341191436,1.087906182828034,0.8274586545746727,0.9834671801049422,488,532,1020,372
dux4,5z6z,71,0,shared,vs_reference,16.89783583840139,17.022702187223825,16.92245385492012,13.876596957785562,488,115,603,185
dux4,5z6z,71,1,shared,vs_reference,16.89783583840139,16.991955073588173,16.960326520742843,14.478305266005872,488,532,1020,372
dux4,5z6z,71,2,shared,vs_reference,16.89783479516738,16.991954630419045,16.960325084560754,14.478304444257377,488,532,1020,372
dux4,5z6z,71,3,metal_cage,vs_reference,16.942455852109937,16.95542460236204,16.9630537653276,14.376829162389878,488,532,1020,372
dux4,5z6z,71,3,legacy,vs_reference,16.937790674483185,16.988364359897872,16.978367983394527,14.390121546077806,488,532,1020,372
dux4,5z6z,71,1,shared,delta_stage0_to_stage1,6.728059589946434e-07,0.013024140158555278,0.005710403196503081,0.005538639171099115,488,115,603,185
dux4,5z6z,71,2,shared,delta_stage1_to_stage2,2.6507516314976684e-06,2.313389199492728e-06,1.7819748084607302e-06,2.2197120531269983e-06,488,532,1020,372
dux4,5z6z,71,3,metal_cage,delta_stage2_to_stage3,0.38486716332073756,1.1449395207829602,0.8702756671541898,0.9830955716271355,488,532,1020,372
dux4,5z6z,71,3,legacy,delta_stage2_to_stage3,0.3855819216882819,1.084210627674075,0.8297460214629875,0.9566675391695979,488,532,1020,372
dux4,5z6z,72,0,shared,vs_reference,16.568198037872772,16.691795697510553,16.59235871411125,13.793167169577368,488,115,603,185
dux4,5z6z,72,1,shared,vs_reference,16.568198037872772,16.773787421850848,16.687156196797087,14.351409352843005,488,532,1020,372
dux4,5z6z,72,2,shared,vs_reference,16.568196939272074,16.773786548355368,16.687155134469517,14.35140871255079,488,532,1020,372
dux4,5z6z,72,3,metal_cage,vs_reference,16.581247014697503,16.77688187562262,16.69767388368316,14.332964485218012,488,532,1020,372
dux4,5z6z,72,3,legacy,vs_reference,16.578889628519235,16.795842511404917,16.7064566451939,14.363979029666725,488,532,1020,372
dux4,5z6z,72,1,shared,delta_stage0_to_stage1,1.3519747308565726e-06,0.01389332476871456,0.006111877999295629,0.006272933448524115,488,115,603,185
dux4,5z6z,72,2,shared,delta_stage1_to_stage2,1.7430408906366666e-06,1.4675244952942018e-06,3.0596808190646927e-06,1.5758821671419617e-06,488,532,1020,372
dux4,5z6z,72,3,metal_cage,delta_stage2_to_stage3,0.3596509298204264,1.139729485344347,0.8629088484266755,1.0478735629024012,488,532,1020,372
dux4,5z6z,72,3,legacy,delta_stage2_to_stage3,0.3562092607679323,1.16142262408402,0.8772802405169698,1.1060419363287006,488,532,1020,372
dux4,5z6z,73,0,shared,vs_reference,16.2926991738321,16.31492628084797,16.297755608492825,14.09850345207021,488,115,603,185
dux4,5z6z,73,1,shared,vs_reference,16.2926991738321,16.34515167030724,16.335166927128725,14.462619721255036,488,532,1020,372
dux4,5z6z,73,2,shared,vs_reference,16.29269815829521,16.345151180565008,16.33516577117338,14.462619542772888,488,532,1020,372
dux4,5z6z,73,3,metal_cage,vs_reference,16.317086580276037,16.31397814773601,16.330071670120006,14.374144079551758,488,532,1020,372
dux4,5z6z,73,3,legacy,vs_reference,16.32090156337352,16.359343679737776,16.35400005306979,14.434702130529491,488,532,1020,372
dux4,5z6z,73,1,shared,delta_stage0_to_stage1,4.298915091297068e-07,0.013357267062500764,0.005877016336370305,0.005857048149374042,488,115,603,185
dux4,5z6z,73,2,shared,delta_stage1_to_stage2,1.791611673918275e-06,1.628833353724573e-06,1.3797330584860806e-06,1.6045809943146792e-06,488,532,1020,372
dux4,5z6z,73,3,metal_cage,delta_stage2_to_stage3,0.4475621520461548,1.2631408462525413,0.965291949690247,1.2533560529096242,488,532,1020,372
dux4,5z6z,73,3,legacy,delta_stage2_to_stage3,0.36844486221462425,1.2579704519292951,0.9478466459196904,1.2591362551317955,488,532,1020,372
dux4,5z6z,74,0,shared,vs_reference,15.135237419416095,15.167499593107788,15.143906022565917,12.533448650983834,488,115,603,185
dux4,5z6z,74,1,shared,vs_reference,15.135237419416095,15.160238110634756,15.167416270721993,12.945923241559452,488,532,1020,372
dux4,5z6z,74,2,shared,vs_reference,15.135236547471898,15.160237478654402,15.167415570841019,12.945922426796715,488,532,1020,372
dux4,5z6z,74,3,metal_cage,vs_reference,15.159685621566524,15.209969468329167,15.20779429671926,12.96839161896605,488,532,1020,372
dux4,5z6z,74,3,legacy,vs_reference,15.16334111395038,15.209404216287517,15.206663242552876,12.99183880383737,488,532,1020,372
dux4,5z6z,74,1,shared,delta_stage0_to_stage1,1.0539041467160077e-06,0.013188769879161712,0.005805562629469787,0.006349851479009081,488,115,603,185
dux4,5z6z,74,2,shared,delta_stage1_to_stage2,1.9527720722845104e-06,1.944470430086115e-06,1.6139828787211006e-06,1.8184723907265548e-06,488,532,1020,372
dux4,5z6z,74,3,metal_cage,delta_stage2_to_stage3,0.3976568460611963,1.187961300717924,0.9047329079450017,1.1552566898199756,488,532,1020,372
dux4,5z6z,74,3,legacy,delta_stage2_to_stage3,0.35889129288330923,1.1151102714502796,0.8447309501529694,1.1350491205253204,488,532,1020,372
dux4,5z6z,75,0,shared,vs_reference,15.883814584932283,15.92905140430232,15.893201033258881,13.701514343078783,488,115,603,185
dux4,5z6z,75,1,shared,vs_reference,15.883814584932283,15.989187323916973,15.948678105885099,14.051911119776525,488,532,1020,372
dux4,5z6z,75,2,shared,vs_reference,15.883814383164157,15.989186708398435,15.94867781572215,14.051910933698124,488,532,1020,372
dux4,5z6z,75,3,metal_cage,vs_reference,15.929754119137101,16.06552314046563,16.00945127948642,14.1743117365817,488,532,1020,372
dux4,5z6z,75,3,legacy,vs_reference,15.920439476293112,16.072548527660683,16.008818032691572,14.140383078296841,488,532,1020,372
dux4,5z6z,75,1,shared,delta_stage0_to_stage1,5.934228352341548e-07,0.01319439555641793,0.005794648726050959,0.005322307332837943,488,115,603,185
dux4,5z6z,75,2,shared,delta_stage1_to_stage2,1.521251345018e-06,1.79803577039169e-06,1.407517104325905e-06,1.9353210616447797e-06,488,532,1020,372
dux4,5z6z,75,3,metal_cage,delta_stage2_to_stage3,0.4739119139250165,1.3837368043640363,1.0522063647889335,1.1665441884814396,488,532,1020,372
dux4,5z6z,75,3,legacy,delta_stage2_to_stage3,0.4371223301486829,1.200226211418387,0.9187296795676789,1.1536028630042567,488,532,1020,372
dux4,5z6z,76,0,shared,vs_reference,13.603877779982462,13.644497158665377,13.613556839393201,11.236920850139187,488,115,603,185
dux4,5z6z,76,1,shared,vs_reference,13.603877779982462,13.77118914145468,13.70724855484951,11.659144362425508,488,532,1020,372
dux4,5z6z,76,2,shared,vs_reference,13.603876736844693,13.771188803615322,13.707247836553499,11.65914418167871,488,532,1020,372
dux4,5z6z,76,3,metal_cage,vs_reference,13.607714000519804,13.735479223560343,13.692221395234496,11.609518629342823,488,532,1020,372
dux4,5z6z,76,3,legacy,vs_reference,13.60440900464397,13.730946573145832,13.687379219282711,11.62897253752096,488,532,1020,372
dux4,5z6z,76,1,shared,delta_stage0_to_stage1,4.3609076372060767e-07,0.01387126171187126,0.006076793157587343,0.006132648326699261,488,115,603,185
dux4,5z6z,76,2,shared,delta_stage1_to_stage2,1.558878401546998e-06,1.166423167282467e-06,1.726639295517553e-06,1.8090482203079318e-06,488,532,1020,372
dux4,5z6z,76,3,metal_cage,delta_stage2_to_stage3,0.4025634813581181,1.1358031535231063,0.8680159991159091,1.0945392191064955,488,532,1020,372
dux4,5z6z,76,3,legacy,delta_stage2_to_stage3,0.3835295373955406,1.1907256231197485,0.9019591109240381,1.1426499611986423,488,532,1020,372
dux4,5z6z,77,0,shared,vs_reference,14.589781396772509,14.59989138281009,14.593557573128628,12.162782717746854,488,115,603,185
dux4,5z6z,77,1,shared,vs_reference,14.589781396772509,14.633430958660604,14.62681997989073,12.714336328365363,488,532,1020,372
dux4,5z6z,77,2,shared,vs_reference,14.589780223161037,14.633430481812258,14.626818879985148,12.714335924062139,488,532,1020,372
dux4,5z6z,77,3,metal_cage,vs_reference,14.609606400491007,14.6457972023051,14.641947355761227,12.614567150583273,488,532,1020,372
dux4,5z6z,77,3,legacy,vs_reference,14.62146014781023,14.64511586027247,14.64849552146714,12.619632659139409,488,532,1020,372
dux4,5z6z,77,1,shared,delta_stage0_to_stage1,6.236401596371878e-07,0.013242246975681219,0.005798521277415942,0.005494742941405034,488,115,603,185
dux4,5z6z,77,2,shared,delta_stage1_to_stage2,1.6362573664954724e-06,2.43471109842196e-06,1.4523552363271958e-06,1.2926132888389229e-06,488,532,1020,372
dux4,5z6z,77,3,metal_cage,delta_stage2_to_stage3,0.4471698832345542,1.2029537801220747,0.9239476030104511,1.156604587912162,488,532,1020,372
dux4,5z6z,77,3,legacy,delta_stage2_to_stage3,0.4453078093493559,1.1606066521094813,0.8939843480957919,1.094277937795602,488,532,1020,372
dux4,5z6z,78,0,shared,vs_reference,17.394482192276193,17.447629171064566,17.40537748793889,15.150411899135054,488,115,603,185
dux4,5z6z,78,1,shared,vs_reference,17.394482192276193,17.652104799689443,17.543103055957733,15.76582997037315,488,532,1020,372
dux4,5z6z,78,2,shared,vs_reference,17.394481614495273,17.652103749505905,17.543101557195346,15.765829204573517,488,532,1020,372
dux4,5z6z,78,3,metal_cage,vs_reference,17.40568749176764,17.615614808076636,17.52974531080585,15.689193652104494,488,532,1020,372
dux4,5z6z,78,3,legacy,vs_reference,17.40241435570971,17.618028811447243,17.528685033481082,15.692121864248385,488,532,1020,372
dux4,5z6z,78,1,shared,delta_stage0_to_stage1,1.2043670075963848e-06,0.012227168573449868,0.0053781154543862675,0.005342205227554021,488,115,603,185
